claim_id,kind,token,displayed_or_referenced,routes,section_or_chart,data_path,raw_value,rendered_value,contract_identity,evidence_role,cutoff_class,verdict,recommended_action,provenance
STATUS-01811,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[1].single_token,arch.native.linux.single,arch.native.linux.single,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01812,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[1].single_min_token,arch.native.linux.single_min,arch.native.linux.single_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01813,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.rows[1].multi_min_token,arch.native.linux.multi_min,arch.native.linux.multi_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01814,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.guarded_opt_in_backend_retained,True,True,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01815,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.native_portability.failed_cross_machine_gate,single_root_minimum_case_speedup_at_least_0_95,single_root_minimum_case_speedup_at_least_0_95,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01816,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.complete_relation.contract,complete explicit relation,complete explicit relation,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01817,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.complete_relation.decision,retain packed/recursive CM benefit but do not claim a complete-vector win over current direct BitSet,retain packed/recursive CM benefit but do not claim a complete-vector win over current direct BitSet,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01818,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.contract,separately timed q1/q4/q16/q64 repeated restrictions; within-host speedups over Python R2,separately timed q1/q4/q16/q64 repeated restrictions; within-host speedups over Python R2,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01819,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.hosts[0],Linux/GCC 12 on AMD EPYC 9655,Linux/GCC 12 on AMD EPYC 9655,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01820,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.hosts[1],Linux/Clang 14 on AMD EPYC 9575F,Linux/Clang 14 on AMD EPYC 9575F,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01821,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[0].gcc_native_token,arch.ladder.q1.gcc.native,arch.ladder.q1.gcc.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01822,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[0].gcc_native_min_token,arch.ladder.q1.gcc.native_min,arch.ladder.q1.gcc.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01823,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[0].clang_cse_token,arch.ladder.q1.clang.cse,arch.ladder.q1.clang.cse,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01824,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[0].clang_native_token,arch.ladder.q1.clang.native,arch.ladder.q1.clang.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01825,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[0].clang_native_min_token,arch.ladder.q1.clang.native_min,arch.ladder.q1.clang.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01826,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[1].gcc_native_token,arch.ladder.q4.gcc.native,arch.ladder.q4.gcc.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01827,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[1].gcc_native_min_token,arch.ladder.q4.gcc.native_min,arch.ladder.q4.gcc.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01828,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[1].clang_cse_token,arch.ladder.q4.clang.cse,arch.ladder.q4.clang.cse,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01829,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[1].clang_native_token,arch.ladder.q4.clang.native,arch.ladder.q4.clang.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01830,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[1].clang_native_min_token,arch.ladder.q4.clang.native_min,arch.ladder.q4.clang.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01831,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[2].gcc_native_token,arch.ladder.q16.gcc.native,arch.ladder.q16.gcc.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01832,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[2].gcc_native_min_token,arch.ladder.q16.gcc.native_min,arch.ladder.q16.gcc.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01833,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[2].clang_cse_token,arch.ladder.q16.clang.cse,arch.ladder.q16.clang.cse,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01834,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[2].clang_native_token,arch.ladder.q16.clang.native,arch.ladder.q16.clang.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01835,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[2].clang_native_min_token,arch.ladder.q16.clang.native_min,arch.ladder.q16.clang.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01836,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[3].gcc_native_token,arch.ladder.q64.gcc.native,arch.ladder.q64.gcc.native,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01837,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[3].gcc_native_min_token,arch.ladder.q64.gcc.native_min,arch.ladder.q64.gcc.native_min,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
STATUS-01838,qualitative_or_status_claim,,True,index.html; expert.html,e21_current_architecture,e21_current_architecture.query_ladder.rows[3].clang_cse_token,arch.ladder.q64.clang.cse,arch.ladder.q64.clang.cse,e21_current_architecture,status_or_qualification,at_or_before_normal_cutoff,consistent_with_cutoff_state_and_current_qualifications,retain with its adjacent scope and provenance,
