source,line,literal,context,classification
cm_master_shared.js,1817,08,"""deliverables_n22_24/CM_GAP_POST_ACCEPTANCE_OPTIMIZATION_DECISION_2026-08-03.md :: ranked next tests and optimisations"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1817,03,"""deliverables_n22_24/CM_GAP_POST_ACCEPTANCE_OPTIMIZATION_DECISION_2026-08-03.md :: ranked next tests and optimisations"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1826,14,"scope: ""14 audit, repair, replication and external-validation passes · July–August 2026"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1826,2026,"scope: ""14 audit, repair, replication and external-validation passes · July–August 2026"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1833,1,"chain.map((step, i) => [i + 1, step.date, step.stage, P(step.outcome)]), ""wrap""),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1873,0,"`Built from evidence revision <code>${M.evidence_revision.slice(0, 7)}</code> (campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>) ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1873,7,"`Built from evidence revision <code>${M.evidence_revision.slice(0, 7)}</code> (campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>) ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1873,0,"`Built from evidence revision <code>${M.evidence_revision.slice(0, 7)}</code> (campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>) ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1873,7,"`Built from evidence revision <code>${M.evidence_revision.slice(0, 7)}</code> (campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>) ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_shared.js,1881,2,`Total cloud spend for the whole campaign ${FMT.usd(M.cost_usd)} against a $${M.cost_cap_usd.toFixed(2)} cap. ` +,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,4,8,"<meta charset=""utf-8"">","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,5,1,"<meta name=""viewport"" content=""width=device-width, initial-scale=1"">","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,39,1,"[""#s1"", ""1 · Why it matters""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,40,2,"[""#s2"", ""2 · The toolbox""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,41,3,"[""#s3"", ""3 · What a CM is""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,42,4,"[""#s4"", ""4 · Which is better when""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,43,5,"[""#s5"", ""5 · Open frontier""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,44,6,"[""#s6"", ""6 · How we know""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,45,7,"[""#s7"", ""7 · Glossary""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,46,8,"[""#s8"", ""8 · Other views""],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,54,15,"h(""p"", { class: ""lede"", style: ""font-size:15px"", html: P(C.page.standfirst) }),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,56,3,"`Evidence: comprehensive benchmark refresh of 3 August 2026 (B1–B7, BX1–BX2) · ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,56,2026,"`Evidence: comprehensive benchmark refresh of 3 August 2026 (B1–B7, BX1–BX2) · ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,57,0,"`evidence revision <code>${M.evidence_revision.slice(0, 7)}</code>, campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>. ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,57,7,"`evidence revision <code>${M.evidence_revision.slice(0, 7)}</code>, campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>. ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,57,0,"`evidence revision <code>${M.evidence_revision.slice(0, 7)}</code>, campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>. ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,57,7,"`evidence revision <code>${M.evidence_revision.slice(0, 7)}</code>, campaign revision <code>${M.campaign_revision.slice(0, 7)}</code>. ` +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,80,0,"[""CM vs a plain CSE kernel"", f(DATA.e1_kernel_vs_cse.rows[0].value, 3),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,80,3,"[""CM vs a plain CSE kernel"", f(DATA.e1_kernel_vs_cse.rows[0].value, 3),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,82,1,"[""CM vs a flattened CSE kernel"", f(DATA.e2_kernel_vs_cse_flat.rows[1].value, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,82,4,"[""CM vs a flattened CSE kernel"", f(DATA.e2_kernel_vs_cse_flat.rows[1].value, 4),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,101,1,/* ============================================================ SECTION 1 */,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,103,1,"const s = section(""s1"", ""Section 1"", ""Why Boolean computation matters"", C.domains.lede);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,115,4,"""measured against, via the EPFL circuits in section 4."" }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,116,10,"s.append(moreBlock([domainGrid(C.domains.items)], ""Browse all 10 candidate domains""));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,120,2,/* ============================================================ SECTION 2 */,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,122,2,"const s = section(""s2"", ""Section 2"", ""The toolbox, and what each tool solves"", C.toolbox.lede);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,135,3,/* ============================================================ SECTION 3 */,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,137,3,"const s = section(""s3"", ""Section 3"", ""What a Correspondence Matrix is"", C.whatIsCM.lede);","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,143,0,"const left = h(""div"", { class: ""card"", style: ""margin:0"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,148,0,"const right = h(""div"", { class: ""card"", style: ""margin:0"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,151,16,"right.append(h(""pre"", { style: ""font-family:ui-monospace,Consolas,monospace;font-size:16px;margin:10px 0 0;line-height:1.5"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,151,10,"right.append(h(""pre"", { style: ""font-family:ui-monospace,Consolas,monospace;font-size:16px;margin:10px 0 0;line-height:1.5"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,151,0,"right.append(h(""pre"", { style: ""font-family:ui-monospace,Consolas,monospace;font-size:16px;margin:10px 0 0;line-height:1.5"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,151,0,"right.append(h(""pre"", { style: ""font-family:ui-monospace,Consolas,monospace;font-size:16px;margin:10px 0 0;line-height:1.5"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,151,1.5,"right.append(h(""pre"", { style: ""font-family:ui-monospace,Consolas,monospace;font-size:16px;margin:10px 0 0;line-height:1.5"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,164,16,"c.append(h(""h2"", { style: ""font-size:16px"", html: ""<code>f(x0…x31) = x2 AND x17</code>"" }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,168,2,"""The ambient truth table has 2<sup>n</sup> entries, but almost all of them are repetitions. The "" +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,169,2,"""semantically meaningful work scales with 2<sup>live_k</sup> — which is what CM exposes, and what "" +","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,186,8,"const ul = h(""ul"", { style: ""margin:8px 0 0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,186,0,"const ul = h(""ul"", { style: ""margin:8px 0 0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,186,0,"const ul = h(""ul"", { style: ""margin:8px 0 0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,186,18,"const ul = h(""ul"", { style: ""margin:8px 0 0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,186,13.2,"const ul = h(""ul"", { style: ""margin:8px 0 0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,187,0,"col.items.slice(0, 1).forEach(i => ul.append(h(""li"", { html: P(i) })));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,187,1,"col.items.slice(0, 1).forEach(i => ul.append(h(""li"", { html: P(i) })));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,189,1,if (col.items.length > 1) {,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,190,0,"const rest = h(""ul"", { style: ""margin:0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,190,18,"const rest = h(""ul"", { style: ""margin:0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,190,13.2,"const rest = h(""ul"", { style: ""margin:0;padding-left:18px;font-size:13.2px;color:var(--text-secondary)"" });","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,191,1,"col.items.slice(1).forEach(i => rest.append(h(""li"", { html: P(i) })));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,207,0,"c.append(h(""p"", { class: ""why"", style: ""margin:0 0 2px"", text: st.n }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,207,0,"c.append(h(""p"", { class: ""why"", style: ""margin:0 0 2px"", text: st.n }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,207,2,"c.append(h(""p"", { class: ""why"", style: ""margin:0 0 2px"", text: st.n }));","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,210,8,"c.append(h(""p"", { style: ""margin:8px 0 0"" }, [","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,210,0,"c.append(h(""p"", { style: ""margin:8px 0 0"" }, [","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_template.html,210,0,"c.append(h(""p"", { style: ""margin:8px 0 0"" }, [","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
